time_hours,time_days,soc,soh,capacity,current,temperature,total_ah_throughput,efc,current_dod,calendar_age_days,calendar_loss,cyclic_loss,isCharging,is_regenerating
437.600000000031,18.233333333334624,0.4,99.11213439779844,396.44853759119377,80.0,25.0,36634.0000000011,45.027500000001375,0.14500000000003288,17.916666666667886,6.444124328219615e-07,0.008917001563566633,False,False
438.60000000003123,18.275000000001302,0.42500000000000565,99.11213439779844,396.44853759119377,-60.0,25.0,36720.0000000011,45.027500000001375,0.14500000000003288,17.916666666667886,6.400360265916084e-07,0.008807633152682222,False,True
439.60000000003146,18.316666666667977,0.4,99.11213439779844,396.44853759119377,80.0,25.0,36796.0000000011,45.027500000001375,0.14500000000003288,17.916666666667886,6.467350868560563e-07,0.008917001563566633,False,False
440.6000000000317,18.358333333334652,0.4150000000000034,99.09032655258488,396.36130621033954,-60.0,25.0,36874.0000000011,46.035000000001375,0.14500000000003288,18.333333333334647,6.443702632098675e-07,0.009041459069373755,False,True
441.6000000000319,18.40000000000133,0.4200000000000045,99.09032655258488,396.36130621033954,80.0,25.0,36966.0000000011,46.035000000001375,0.14500000000003288,18.333333333334647,6.444739439661403e-07,0.009020428550069398,False,False
442.60000000003214,18.441666666668006,0.4,99.09032655258488,396.36130621033954,80.0,25.0,37048.0000000011,46.035000000001375,0.14500000000003288,18.333333333334647,6.502148931011571e-07,0.009112487574432934,False,False
443.60000000003237,18.48333333333468,0.4,99.09032655258488,396.36130621033954,80.0,25.0,37132.0000000011,46.035000000001375,0.14500000000003288,18.333333333334647,6.513737213355579e-07,0.009112487574432934,False,False
444.6000000000326,18.52500000000136,0.4,99.09032655258488,396.36130621033954,80.0,25.0,37208.0000000011,46.035000000001375,0.14500000000003288,18.333333333334647,6.525319984995264e-07,0.009112487574432934,False,False
445.6000000000328,18.566666666668034,0.4600000000000136,99.09032655258488,396.36130621033954,-120.0,25.0,37296.0000000011,46.035000000001375,0.14500000000003288,18.333333333334647,6.429230717815793e-07,0.008899861541720072,True,False
446.60000000003305,18.60833333333471,0.4,99.09032655258488,396.36130621033954,80.0,25.0,37380.0000000011,46.035000000001375,0.14500000000003288,18.333333333334647,6.548469056113226e-07,0.009112487574432934,False,False
447.6000000000333,18.650000000001388,0.4050000000000011,99.09032655258488,396.36130621033954,80.0,25.0,37470.0000000011,46.035000000001375,0.14500000000003288,18.333333333334647,6.547494141262603e-07,0.009087488966716694,False,False
448.6000000000335,18.691666666668063,0.4,99.09032655258488,396.36130621033954,80.0,25.0,37552.0000000011,46.035000000001375,0.14500000000003288,18.333333333334647,6.571596263527372e-07,0.009112487574432934,False,False
449.60000000003373,18.733333333334738,0.4,99.09032655258488,396.36130621033954,80.0,25.0,37630.0000000011,46.035000000001375,0.14500000000003288,18.333333333334647,6.583151705262116e-07,0.009112487574432934,False,False
450.60000000003396,18.775000000001416,0.4,99.07365358931173,396.2946143572469,80.0,25.0,37704.0000000011,47.07750000000137,0.14500000000003288,18.75000000000141,6.594701725225538e-07,0.009314674621382626,False,False
451.6000000000342,18.81666666666809,0.4,99.07365358931173,396.2946143572469,80.0,25.0,37788.0000000011,47.07750000000137,0.14500000000003288,18.75000000000141,6.606246337985411e-07,0.009314674621382626,False,False
452.6000000000344,18.858333333334766,0.4350000000000079,99.07365358931173,396.2946143572469,-120.0,25.0,37878.0000000011,47.07750000000137,0.14500000000003288,18.75000000000141,6.542848868630993e-07,0.00916420013538117,True,False
453.60000000003464,18.900000000001445,0.4,99.07365358931173,396.2946143572469,80.0,25.0,37962.0000000011,47.07750000000137,0.14500000000003288,18.75000000000141,6.629319399809583e-07,0.009314674621382626,False,False
454.60000000003487,18.94166666666812,0.4,99.07365358931173,396.2946143572469,80.0,25.0,38040.0000000011,47.07750000000137,0.14500000000003288,18.75000000000141,6.640847877654915e-07,0.009314674621382626,False,False
455.6000000000351,18.983333333334794,0.41000000000000225,99.07365358931173,396.2946143572469,80.0,25.0,38124.0000000011,47.07750000000137,0.14500000000003288,18.75000000000141,6.627587662896755e-07,0.00926491972256554,False,False
456.6000000000353,19.025000000001473,0.4,99.07365358931173,396.2946143572469,80.0,25.0,38204.0000000011,47.07750000000137,0.14500000000003288,18.75000000000141,6.663888798640391e-07,0.009314674621382626,False,False
457.60000000003555,19.066666666668148,0.4,99.07365358931173,396.2946143572469,80.0,25.0,38286.0000000011,47.07750000000137,0.14500000000003288,18.75000000000141,6.675401270144217e-07,0.009314674621382626,False,False
458.6000000000358,19.108333333334823,0.41000000000000225,99.07365358931173,396.2946143572469,80.0,25.0,38372.0000000011,47.07750000000137,0.14500000000003288,18.75000000000141,6.661996422635708e-07,0.00926491972256554,False,False
459.600000000036,19.1500000000015,0.4,99.07365358931173,396.2946143572469,80.0,25.0,38454.0000000011,47.07750000000137,0.14500000000003288,18.75000000000141,6.698410305569966e-07,0.009314674621382626,False,False
460.60000000003623,19.191666666668176,0.4,99.05268181825257,396.21072727301026,80.0,25.0,38534.0000000011,48.10750000000137,0.14500000000003288,19.16666666666817,6.709906897446953e-07,0.009514349425716788,False,False
461.60000000003646,19.23333333333485,0.4300000000000068,99.05268181825257,396.21072727301026,-120.0,25.0,38622.0000000011,48.10750000000137,0.14500000000003288,19.16666666666817,6.654184241718618e-07,0.009378460547691573,True,False
462.6000000000367,19.27500000000153,0.4,99.05268181825257,396.21072727301026,80.0,25.0,38706.0000000011,48.10750000000137,0.14500000000003288,19.16666666666817,6.732884298914213e-07,0.009514349425716788,False,False
